Age,Branch,Study_Hours_per_Day,Sleep_Hours,Screen_Time_Hours,Gym_Hours_per_Week,Diet_Type,Attendance_Percentage,Stress_Level_1_to_10,Residence,Internal_Marks,CGPA
17,CSE,0.6425409364685704,5.9757752596679525,5.82336848111133,17.264553987574924,Non-Veg,60.74686982762775,2.4091426185710256,Hosteller,65.18882064839545,6.372483969726605
19,Electrical,4.351911041101828,5.468898374045187,6.6222678167863895,6.848336646868711,Veg,84.01683344307187,5.234821481885275,Day Scholar,65.0322992348255,7.471232561480657
20,Civil,4.975959041776364,6.546511688820276,6.647150814669764,10.646388107749852,Non-Veg,78.96884460888155,6.027578661045425,Hosteller,76.81791303387782,8.286860555361734
17,IT,2.6145574508149068,8.119063499850132,6.13929220296016,7.008684983982968,Non-Veg,72.5473728542224,1.4212849725309378,Day Scholar,62.55850704080219,7.343925569928475
19,Civil,5.041486999814317,6.507608124649182,3.5680355101350663,8.799087387610706,Non-Veg,87.35398406529762,6.267573529407594,Day Scholar,74.41968044244983,7.473646351802252
18,Mechanical,2.3712595831616414,7.44528400400119,4.749759520411298,19.66329269430976,Veg,66.86418209493972,2.445027374197904,Hosteller,53.57823140767598,6.962206139136601
17,CSE,4.979760190354444,6.408964472087727,2.3733779435727507,6.260307845011862,Veg,89.57773884384363,6.680643163976535,Day Scholar,61.23071796076084,6.837484680655855
20,Civil,5.503233794647464,7.693776707005069,5.702085166176369,1.690222114568459,Non-Veg,89.86198572658479,4.824581052298272,Hosteller,80.01057132430313,8.17295519158713
21,Mechanical,4.87312150521292,5.594439391873413,7.352014092112912,9.128707281546948,Non-Veg,86.50623866366901,6.601556072115538,Day Scholar,50.64502233668895,6.324353530109678
20,ECE,4.870037887416326,5.412119211171357,5.3754156839982254,6.1808335886092864,Veg,78.02951968207172,6.912200195701843,Hosteller,65.70124932384756,7.4339030524725285
24,Mechanical,4.798543143839356,5.36151979226401,4.955488510382025,6.262967558216242,Non-Veg,88.4498046148454,7.1441818709804705,Hosteller,64.4119131879025,7.399860974700131
18,IT,5.008722997128552,6.656975865009308,6.476178429645575,3.1643341230182847,Veg,82.34241889662626,5.417377320360935,Day Scholar,58.258245009754106,7.061951389861524
18,Mechanical,4.457311120624784,7.039904217418565,5.082131911797678,8.300884331073442,Non-Veg,88.38740287974764,3.195116444278993,Hosteller,85.15203729336183,8.525202380121245
25,Mechanical,4.937432521626212,5.042395401950283,5.829954353575979,10.323718866656177,Veg,92.38315280837665,9.723918346475033,Day Scholar,47.354308758762485,5.501951166114102
22,Mechanical,1.847712729707346,6.359718810934252,4.4882347143618215,1.6555201407914952,Veg,67.66165142810743,2.080889459779732,Day Scholar,68.50174488353997,7.281699855293492
18,ECE,4.825332348789561,7.436532644665164,7.2936810730620785,10.995945312408942,Non-Veg,87.58686705797474,4.170620685183205,Hosteller,77.41197766024351,8.325168736921897
17,IT,4.385928260843321,4.834825162436414,7.48553579927562,3.03321755456678,Non-Veg,77.51789822476849,6.883500310704127,Hosteller,50.47714294451615,5.5247197132615335
17,CSE,3.4728398635530104,6.012699773348839,2.958358266504269,4.90760983091609,Veg,79.24186539055385,4.7006607084801875,Day Scholar,52.936335079765975,6.104621117175603
22,Mechanical,3.646585646690256,4.852631398014863,4.537215237859064,5.911504148141644,Non-Veg,71.33553225645886,7.343452951741856,Hosteller,56.6911726170694,5.7266895995891876
25,Mechanical,3.5691797245012236,6.174193320035148,5.316237605420762,2.6792524918410265,Non-Veg,72.38893965806186,4.402211466172779,Day Scholar,57.7474964495781,6.819864998945777
23,IT,5.414695404590563,7.114097111889707,3.4006863721117684,13.147970243208864,Veg,85.33859196284529,5.944969847284388,Day Scholar,71.07662869681756,7.409605792020417
23,ECE,5.027600410315697,6.0124198628464125,5.777183043900932,7.160332783843208,Veg,90.84439910378379,6.753166986993112,Day Scholar,65.47532907361109,7.16884478944959
19,IT,5.2039900296445145,5.949599481692831,4.976270332427748,8.16943816442747,Veg,85.90669466304733,4.239432518147245,Hosteller,63.668099539473154,8.19847170496905
22,Electrical,4.525604976329027,7.425873194399372,4.777305292457651,11.130576620714267,Veg,87.50613534207686,2.8734541618211886,Hosteller,79.23481529263915,8.758037835868079
24,ECE,5.638895816701938,8.754471665608598,2.5688350887111353,11.375380262236161,Veg,92.41005621936253,3.5358931021819187,Day Scholar,79.37942680729844,9.182868143131506
21,Civil,5.334669909989995,6.726482395589303,3.014165765245101,4.326879707431021,Veg,93.52694810135893,7.3766721241482465,Hosteller,63.032719157649126,7.155736456243267
17,IT,3.8451590220055696,6.450140473564485,6.7429032393161075,9.570883126694575,Veg,85.71665050519748,5.04408033825074,Hosteller,65.33452370662305,7.149216515267455
19,ECE,4.592302770194968,8.12271112010942,4.990965420074579,3.6429400110425743,Veg,78.43444791709724,3.140593544722677,Day Scholar,72.68403681829086,8.536047070580963
18,Civil,5.0142279197261175,6.735786002745322,4.4231951490466805,3.815667189876458,Veg,93.14064408849886,5.209835945605723,Day Scholar,81.88044863836379,7.994703415318116
23,IT,5.834694055236718,6.532411850303849,5.011419035395913,6.0263807903063125,Non-Veg,86.56830142035689,6.074166728103234,Day Scholar,58.503197898654705,7.72795555681255
24,Civil,6.548160694655415,5.416393487452275,3.4105757428802246,19.34358788322897,Non-Veg,83.3724048051561,7.337305934447911,Hosteller,78.8445451261448,7.825168666393031
20,IT,4.018847009332369,6.609753398179499,4.938546766398314,10.057507456812278,Veg,72.79477131854654,4.960566531255911,Day Scholar,58.44717971163461,6.493710967148148
19,IT,1.0075888177662136,6.127536211201213,6.421795895575839,1.0662832946226741,Veg,72.3756150790308,3.2368154262681164,Hosteller,50.794992510618705,5.5985352541205415
25,ECE,1.012620635110579,6.389702919477255,7.162117271579145,3.559411095554782,Non-Veg,60.89040359548082,1.4973748122549806,Hosteller,49.00423171866776,6.216618921186192
17,CSE,0.46295415142169055,7.002407817400321,3.510230065170051,8.505285018984884,Veg,54.682499607479976,2.464995434295901,Day Scholar,56.343720635026685,6.460720142016701
17,Electrical,4.035906557869944,8.116027826203657,4.769858197971528,11.163545685770172,Non-Veg,84.63447793264294,3.8611474785073345,Hosteller,73.64190687331075,8.361615306590279
17,CSE,0.48523276617623773,7.062034380995179,3.676288622027924,8.034933469297952,Veg,54.499111216762934,2.442846393155178,Day Scholar,55.36550471868972,6.447417389099682
23,CSE,4.07644453759553,6.6084277908681,0.9837980223596993,7.728437365369503,Veg,84.162756757259,6.510478976392457,Hosteller,59.23804203734406,6.771337235596709
25,Civil,5.62731918479728,4.658100784306958,4.518814855674063,0.22394790284135196,Veg,84.97199684639955,7.989296806555243,Hosteller,62.48309917708335,6.993968826523658
18,Civil,3.338910561807728,8.254910018243635,7.197522072425646,16.72412036573434,Non-Veg,80.49176481924337,1.0951291861223351,Day Scholar,72.21642385846901,8.274407619329107
20,ECE,4.424767306523448,8.028119468617424,1.0303842500913716,0.9054683663344357,Veg,79.60498824045004,2.7530045863157664,Hosteller,71.05949333590505,7.866451703065282
18,IT,5.079564584419283,7.743894472194133,7.171478284171407,10.595804202138336,Non-Veg,84.72926131227477,4.967796213011583,Hosteller,70.62338588334362,8.600981325801198
19,ECE,3.571623060503787,6.89392425591804,6.074595132030058,2.2489958473649825,Veg,79.05273939193675,3.16198054733697,Day Scholar,55.37562387604716,6.69525197464074
23,IT,3.852676289175753,4.051730969913269,2.7748842276557912,12.783362742729967,Veg,75.26990656082077,9.779636626850023,Day Scholar,36.18455356231246,5.018491549123027
21,CSE,1.8755693728610263,7.975893300601277,3.422879555382754,1.5595610940657267,Veg,77.89635617834274,1.0139030276930183,Day Scholar,71.71410842528188,8.030457655436475
25,Electrical,4.25439252198512,5.001941321464544,6.358853037957822,13.400541563877345,Non-Veg,85.69644346350285,8.010427225362431,Hosteller,55.29366160510825,6.051033236333317
25,Civil,4.17273308957166,8.366184710595839,5.688413606854144,0.8482225648463806,Non-Veg,86.1948906852823,2.7549870604362914,Hosteller,69.18958336335605,8.089532042042554
19,IT,5.223389383258347,8.258858799821756,8.042476950323046,8.538557664494041,Veg,86.79001243206834,3.0937147767182958,Day Scholar,68.86042849067275,8.543815049779958
17,ECE,3.6236889269901353,7.359891222023482,5.265113664298987,15.706746303844424,Non-Veg,72.7176385199569,3.9955006896072933,Hosteller,69.61068321738503,7.715794550598436
20,ECE,3.1752494120646655,6.9386616950874815,3.8869832351842017,11.620313159727838,Veg,75.63046180830412,3.4036153859508915,Hosteller,73.74669296130588,7.634419507843202
21,ECE,5.495050717248473,8.133033781310028,5.096378593157715,4.729261620848941,Veg,92.99362687987838,3.892297245988186,Day Scholar,84.82480965423261,9.090985675534059
18,Civil,5.584755082312533,6.642251717679193,3.0483137993802853,4.778552234816497,Veg,98.50661531439899,5.011788428955544,Hosteller,82.46725153656139,8.313690025433473
25,Civil,3.4047646779927008,5.492412394337818,6.459447586361921,15.166081446731134,Veg,82.84994038504706,5.7905239821423,Day Scholar,59.52793989301756,7.436479942248044
23,Electrical,1.9870236531695336,8.271193905469012,3.681596683954331,6.849165959054889,Non-Veg,77.93172565340981,2.450934046176892,Day Scholar,64.1726660197369,6.932243089603874
21,Civil,7.577280377282718,5.560975276273376,1.547641839720221,3.393671910276254,Non-Veg,92.60135733248376,8.240609054552742,Day Scholar,93.57181664720135,8.588431918693763
20,Mechanical,3.42301455711609,5.646507893507681,1.5493340813540206,0.0,Veg,72.33541382332525,4.263959531556958,Hosteller,60.05387728480913,6.469028773607344
21,Mechanical,4.642684171506962,5.930660550249696,6.169644972143023,10.53892198288222,Non-Veg,84.1229823473698,6.128914971290289,Day Scholar,55.07492891428015,7.141434019233133
23,ECE,4.340013507621174,5.324059568772914,2.192734256519556,0.0,Veg,87.1481837048436,5.819089882481915,Hosteller,68.24187357169568,7.1437182753517545
22,IT,2.620373786703793,4.74053628618217,1.8993437365148313,0.5751066751000565,Veg,75.44712103215625,4.550946433084962,Day Scholar,41.06757039509421,6.056111864959752
21,ECE,3.2135237129904053,6.98743286508615,6.513761037858934,0.6679145513538706,Veg,75.38168890612026,4.572358991994246,Day Scholar,61.92951104970704,7.044603825796794
19,Electrical,4.367744725232339,6.002738224360529,7.201901693129617,9.770251063856932,Veg,75.20306105196781,4.300438566898335,Day Scholar,61.43961543853099,6.808672262233794
17,Electrical,4.06913835295137,4.9279374047481594,3.5895242725420022,11.066320529823825,Veg,88.66124620189736,6.872536717245112,Hosteller,55.08076280554005,6.69129727973206
20,CSE,3.751113066294028,7.066395815929571,3.395637916784729,4.545936048389658,Non-Veg,79.36950109614676,5.2015327290348425,Hosteller,66.99537653760356,6.907029138705859
19,Mechanical,4.8618916692248,6.507611825670717,4.034531799449141,2.1479822999683997,Veg,90.49501541368845,8.179394980398936,Day Scholar,56.47517262789122,6.340964181235246
23,Mechanical,2.2042021269545065,7.200641839383253,3.2103222333384154,16.71293441580091,Veg,76.71879826998868,3.609984109184111,Day Scholar,70.43530702202978,7.0184154177209574
19,IT,5.821599799751122,6.852224135006159,7.4559421144007105,7.167533625738964,Veg,83.22942463066545,4.935124157463398,Hosteller,68.50527145439425,7.948356079162724
23,Mechanical,6.933187286469234,4.364464113679041,5.889123805210729,11.62641836019443,Veg,95.78004653551078,8.753094800335283,Day Scholar,68.64975769092865,7.1374921278201935
19,Mechanical,2.5031835604577157,6.847676186145261,5.816498964770396,12.032569855850348,Veg,70.8851614087534,1.8810616765597228,Day Scholar,72.88728235391942,7.763275423775918
25,ECE,4.675092747668941,6.451276798835683,3.0695035868762783,3.106982582221645,Veg,81.5930125909925,4.351083815517302,Day Scholar,80.13035174174613,8.39406060696951
23,CSE,5.237974594411426,5.072404899574465,3.9594288673687057,6.333889581013909,Veg,93.93240207373648,8.052291622122862,Hosteller,59.845506056590814,6.879385403615118
24,CSE,4.33315191510758,7.851187540330508,4.776125754619266,3.672906521426799,Non-Veg,81.86163758197495,2.6641673800453707,Hosteller,70.3365697928997,7.701158930747787
19,CSE,3.1825817669721124,7.793675123237144,4.663489645312777,1.136549119662623,Veg,74.41614391037643,1.5310497684231525,Hosteller,61.7854545775822,7.204496393949544
23,Electrical,2.7242182131811403,6.782020065810642,5.312696425597894,13.762820619114372,Veg,73.24818272035878,4.181487479590896,Day Scholar,72.6002075030731,6.996872182450679
23,CSE,5.250241097872351,5.074124634288991,3.7443875263566757,6.6054531507709715,Veg,93.64726611889003,8.189091537327082,Hosteller,60.17884107752146,6.761963797421972
18,Electrical,1.885665110320122,5.6381289194061734,4.4066455361646195,1.8101138811899278,Veg,79.06897377445412,1.0,Hosteller,60.88329777152952,7.031284608221482
25,IT,4.8905789751976725,8.461993556849912,6.227245920617422,12.2693886341518,Veg,86.4591074050531,3.2822656338580853,Day Scholar,87.98014488553535,8.525178885391684
19,Civil,5.721623849469416,6.602674091131447,8.278829094042635,14.208577313393532,Non-Veg,78.9618720798234,6.11002320778243,Day Scholar,76.83014237805018,8.301941713738312
22,IT,1.5844085436726971,7.344763135482447,3.742243279332512,0.0,Non-Veg,70.87187717401036,1.0,Hosteller,68.76667551494685,7.403302093148132
20,CSE,4.364735720815769,6.069822449559666,3.2616001314647978,6.825414427910547,Non-Veg,74.89639982116832,5.132621630604401,Hosteller,69.41615478849856,6.8108102855802555
24,CSE,3.8269557944410484,5.183114698197171,3.18695682894974,10.598299955445674,Non-Veg,78.9640704391756,7.002088596953801,Hosteller,64.3235570637523,6.3171504914959975
25,CSE,2.5214576565217945,6.895325567375435,5.869763766012694,9.543350227005206,Veg,85.4941918606687,2.8838218589832536,Hosteller,53.0567774526793,6.242548315155657
24,Mechanical,7.118402811024076,6.800640368237073,6.477490641969755,13.84089993749275,Veg,90.27819567720431,6.882666012135993,Hosteller,72.12632042807464,8.333819993650602
25,Mechanical,2.254580840191652,4.702030905078279,5.879626771817977,6.260296536725636,Veg,77.3948933773009,3.44377480681908,Day Scholar,66.2004121022511,6.871263849617819
24,ECE,2.9964509067266136,5.967993985519508,6.137376712064559,11.94770700034557,Non-Veg,80.05486687506563,5.2410765160203185,Hosteller,50.82297619982705,5.399264158008507
18,Electrical,3.6382488723351494,6.93931337556857,1.1567089840489284,0.08793434426315806,Non-Veg,81.26784710140143,2.9646858528317956,Hosteller,59.18104750810912,6.703264093786512
19,CSE,4.411719273228739,8.859711526320295,2.123835114698422,5.032266623590529,Veg,83.28472342824556,2.9985760707966733,Day Scholar,84.7252348274136,8.57915291369667
22,ECE,5.849994424965731,6.338801953275011,5.053326283309668,20.957222772181286,Veg,90.93334105526132,8.265510277273279,Hosteller,63.01355127115035,7.15450659243914
19,ECE,3.070627027506697,7.2435337345681905,5.096495948606316,13.860881269765105,Non-Veg,81.00590964069285,3.3406451411836713,Hosteller,63.684052052155586,7.220618582095654
23,Civil,4.456492382502965,7.533562581808473,7.010026145574944,10.107287104449114,Non-Veg,84.4137320124661,4.134975787791222,Day Scholar,72.61595384077388,8.235388515597336
20,Mechanical,1.979199337403265,7.315094315729104,1.2480716637434726,9.240618705301062,Veg,70.58163668776514,1.0,Hosteller,59.006496451062375,6.950856995904609
22,Electrical,4.126240790272401,8.7940328852638,6.3911181254661935,6.147455947141674,Veg,79.35898963387963,3.5584521811170915,Day Scholar,64.62399307315737,8.01695697057524
17,IT,5.422243243903338,6.3624716748060886,4.6848186259905535,16.175105360593097,Non-Veg,77.05402101476899,4.43696391262893,Day Scholar,51.75602572417676,7.2422153661026645
21,CSE,4.859445217241061,6.404099236727915,9.19924516765812,0.2915782564642713,Non-Veg,80.32616872602695,5.854033989019579,Day Scholar,62.10074035421057,6.6275234463163955
19,Electrical,2.5455521702338175,6.024287033250169,4.633391020804556,11.011000017183084,Veg,77.04404895244498,3.9104237518576417,Day Scholar,63.70886305719872,7.000990248304238
17,IT,2.4682517865986586,6.3424474725453726,3.5358416643893458,16.66957647377992,Veg,69.73148877437706,3.012251052802807,Day Scholar,64.26595807681646,7.532641911577368
23,IT,4.623708783490365,7.125778502160114,10.504370263141489,0.0,Veg,84.11598247677982,5.057852676417008,Day Scholar,76.95226742314948,8.780747714859036
19,Electrical,3.867773536919178,5.9510747147542995,7.316675033700291,4.148306240951173,Veg,75.37580495389854,7.531566970659856,Day Scholar,60.15134042277203,6.6404929590511275
24,Electrical,1.2436838475145697,4.970451714862996,7.568199883976159,1.5992873580994669,Veg,65.87004331642287,3.1860843521717306,Day Scholar,44.637834426882165,5.633987669593993
